gene_family,signed_importance,importance,direction,effect_size,p_value,presence_rate,n_genomes_with_feature,diaz_rate_present,diaz_rate_absent,target,acc,pident,evalue,GeneName,ProteinName,EC,GO
GF_00741,0.0165690363921816,0.0165690363921816,Positive,0.5975757575757575,3.2057861567707174e-30,0.22048997772828507,99,0.7575757575757576,0.16,Q58549,Q58549,44.6,1.244e-26,adpp,ADPP_METJA,,GO:0046872;GO:0047631
GF_00662,0.0164471727797735,0.0164471727797735,Positive,0.6678215311813418,7.381018637928159e-26,0.1358574610244989,61,0.8688524590163934,0.2010309278350515,Q04HV7,Q04HV7,41.9,3.4190000000000002e-46,ecfa1,ECFA1_STRP2,,GO:0005524;GO:0016887;GO:0042626;GO:0043190
GF_00265,0.0163794980175703,0.0163794980175703,Positive,0.6731258416878647,8.698869456362911e-44,0.2739420935412027,123,0.7804878048780488,0.107361963190184,Q7M825,Q7M825,41.3,1.411e-57,mfre,MFRE_WOLSU,,GO:0005886;GO:0016491;GO:0042597
GF_00571,0.0163765769438263,0.0163765769438263,Positive,0.2084448160535117,7.006025091225628e-05,0.23162583518930957,104,0.4519230769230769,0.2434782608695652,P74311,P74311,78.5,2.5369999999999996e-190,y944,Y944_SYNY3,,GO:0005886;GO:0015104;GO:0015105;GO:0015297;GO:0015699;GO:0015700
GF_00946,0.0163535035213374,0.0163535035213374,Positive,0.7010424070125563,8.139295841237043e-50,0.2984409799554566,134,0.7835820895522388,0.0825396825396825,Q2YKN1,Q2YKN1,36.2,1.037e-15,divk,DIVK_BRUA2,,GO:0000160;GO:0003677;GO:0005737
GF_00672,0.0163506793387711,0.0163506793387711,Positive,0.385063085063085,2.010693468203037e-18,0.579064587973274,260,0.4538461538461538,0.0687830687830687,B7JZA3,B7JZA3,85.5,4.609e-44,rl27,RL27_RIPO1,,GO:0003735;GO:0006412;GO:0022625
GF_00899,0.0161603243720159,0.0161603243720159,Positive,0.1083811573409851,0.2022791214549179,0.09131403118040089,41,0.3902439024390244,0.2818627450980392,Q8YQL2,Q8YQL2,78.9,0.0,carb,CARB_NOSS1,,GO:0004087;GO:0004088;GO:0005524;GO:0005737;GO:0006526;GO:0006541;GO:0044205;GO:0046872
GF_01198,0.0161558868373474,0.0161558868373474,Positive,0.5222972409769109,1.5994956809438862e-16,0.13808463251670378,62,0.7419354838709677,0.2196382428940568,P44758,P44758,70.2,3.7189999999999996e-105,prx5,PRX5_HAEIN,,GO:0005737;GO:0008379;GO:0034599;GO:0042744;GO:0045454
GF_01223,0.0161482493892287,0.0161482493892287,Positive,0.5698331467562237,8.454938901854436e-30,0.24721603563474387,111,0.7207207207207207,0.150887573964497,P74285,P74285,37.2,1.817e-58,cugp,CUGP_SYNY3,,GO:0000287;GO:0002134;GO:0003983;GO:0005737;GO:0006011;GO:0009058;GO:0016779
GF_00595,0.0161454230567905,0.0161454230567905,Positive,0.0215071507150715,0.8979899441581418,0.10022271714922049,45,0.3111111111111111,0.2896039603960396,B7KEZ9,B7KEZ9,81.3,2.724e-279,nu2c,NU2C_GLOC7,,GO:0008137;GO:0019684;GO:0031676;GO:0042773;GO:0048038
GF_01532,0.0161452338382144,0.0161452338382144,Positive,0.3305491462851869,9.91121916779325e-07,0.12249443207126949,55,0.5818181818181818,0.2512690355329949,Q3M8R1,Q3M8R1,85.5,2.5840000000000002e-79,cyns,CYNS_TRIV2,,GO:0003677;GO:0008824;GO:0009439
GF_01494,0.0161072507377032,0.0161072507377032,Positive,0.5920179095260151,1.8786600055188242e-22,0.1514476614699332,68,0.7941176470588235,0.2020997375328084,Q3M446,Q3M446,74.2,4.4270000000000005e-20,rs213,RS213_TRIV2,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_01514,0.0160872347985425,0.0160872347985425,Positive,0.4247236180904522,2.233527919907242e-22,0.5567928730512249,250,0.48,0.0552763819095477,Q10M50,Q10M50,70.2,0.0,chlh,CHLH_ORYSJ,,GO:0005524;GO:0009507;GO:0009570;GO:0015979;GO:0015995;GO:0016851;GO:0031969
GF_00284,0.0160311127686323,0.0160311127686323,Positive,0.3748844375963019,2.697081059311467e-16,0.6570155902004454,295,0.4203389830508474,0.0454545454545454,Q8DKB3,Q8DKB3,80.6,6.862e-57,ccmk1,CCMK1_THEVB,,GO:0015977;GO:0015979;GO:0031470;GO:0042802;GO:0043886
GF_00688,0.0159845729558992,0.0159845729558992,Positive,0.457070707070707,2.588694221475655e-19,0.24053452115812918,108,0.6388888888888888,0.1818181818181818,Q44554,Q44554,74.0,3.359e-44,rbpb,RBPB_NOSS1,,GO:0003723
GF_00985,0.0159741630679002,0.0159741630679002,Positive,0.435227940559147,1.7405239803669531e-22,0.6169265033407573,277,0.4584837545126354,0.0232558139534883,Q55664,Q55664,86.9,1.555e-203,alf2,ALF2_SYNY3,,GO:0004332;GO:0006096;GO:0008270
GF_01650,0.0158873784078833,0.0158873784078833,Positive,0.3046714855971517,3.542686486403161e-05,0.10244988864142539,46,0.5652173913043478,0.260545905707196,P55184,P55184,44.6,5.446e-47,yxjl,YXJL_BACSU,,GO:0000160;GO:0003677;GO:0005737;GO:0006355
GF_01033,0.0157879487838582,0.0157879487838582,Positive,0.6776426799007444,1.414305965130777e-44,0.27616926503340755,124,0.782258064516129,0.1046153846153846,Q55791,Q55791,75.1,6.279e-121,y075,Y075_SYNY3,,GO:0005524;GO:0016887
GF_01949,0.0157721715723877,0.0157721715723877,Positive,0.6076320939334638,1.0014315470136311e-27,0.1870824053452116,84,0.7857142857142857,0.1780821917808219,Q52978,Q52978,22.4,2.167e-05,phaab,PHAAB_RHIME,,GO:0005886;GO:0006813;GO:0008324;GO:0015297;GO:1902600
GF_00337,0.0157336414115374,0.0157336414115374,Positive,0.4111096611422854,1.5228068442578901e-19,0.6481069042316259,291,0.436426116838488,0.0253164556962025,Q58860,Q58860,40.9,4.742e-82,thrc,THRC_METJA,,GO:0004795;GO:0005737;GO:0009088;GO:0019344;GO:0030170
GF_00580,0.0157017508460067,0.0157017508460067,Positive,0.7255260243632337,1.0170133313364757e-45,0.23385300668151449,105,0.8476190476190476,0.1220930232558139,Q55389,Q55389,83.7,3.593e-57,ftrc,FTRC_SYNY3,,GO:0009055;GO:0015979;GO:0016730;GO:0046872;GO:0051539;GO:0103012
GF_00666,0.0156818922227443,0.0156818922227443,Positive,0.7319340858697844,5.329137909807391e-51,0.26948775055679286,121,0.8264462809917356,0.0945121951219512,Q8HXH0,Q8HXH0,38.3,9.601e-13,lonf3,LONF3_MACFA,,GO:0005737;GO:0008270;GO:0061630
GF_00217,0.015664281050054,0.015664281050054,Positive,0.7456068416119963,1.2658259380050578e-45,0.21603563474387527,97,0.8762886597938144,0.1306818181818181,P21630,P21630,47.3,2.3020000000000002e-57,brag,BRAG_PSEAE,,GO:0005524;GO:0005886;GO:0015658;GO:0015807;GO:0015808;GO:0016887;GO:0042941
GF_01143,0.015643151354309,0.015643151354309,Positive,0.1026303645592985,0.1584948173072951,0.12249443207126949,55,0.3818181818181818,0.2791878172588832,Q55190,Q55190,59.1,1.735e-158,nhas3,NHAS3_SYNY3,,GO:0006814;GO:0015297;GO:0031676;GO:1902600
GF_01016,0.0156183613202852,0.0156183613202852,Positive,0.0992982456140351,0.196678501619013,0.111358574610245,50,0.38,0.2807017543859649,,,,,,,,
GF_01659,0.015586137799834,0.015586137799834,Positive,0.3464144144144143,4.8828664503921095e-09,0.16481069042316257,74,0.581081081081081,0.2346666666666666,P14877,P14877,84.0,1.324e-92,phcb3,PHCB3_MICDP,,GO:0015979;GO:0030089;GO:0031676
GF_02394,0.0155357074216139,0.0155357074216139,Positive,0.1735583684950773,0.0134365490951075,0.12026726057906459,54,0.4444444444444444,0.2708860759493671,Q3M5D3,Q3M5D3,78.3,5.512e-221,hisx2,HISX2_TRIV2,,GO:0000105;GO:0004399;GO:0005829;GO:0008270;GO:0051287
GF_00708,0.0155110911857143,0.0155110911857143,Positive,0.1196150519031142,0.0104081760596294,0.35634743875278396,160,0.36875,0.2491349480968858,B1WSJ0,B1WSJ0,85.7,2.92e-255,pura,PURA_CROS5,,GO:0000287;GO:0004019;GO:0005525;GO:0005737;GO:0044208;GO:0046040
GF_00644,0.0152387642661627,0.0152387642661627,Positive,0.5646819703491153,1.3407200994833558e-13,0.09131403118040089,41,0.8048780487804879,0.2401960784313725,Q44240,Q44240,85.9,1.159e-140,ndhk,NDHK_NOSS1,,GO:0005506;GO:0008137;GO:0009060;GO:0015990;GO:0019684;GO:0031676;GO:0045271;GO:0048038;GO:0051539
GF_00693,0.0150847069786512,0.0150847069786512,Positive,0.6758028792912514,7.521633324533391e-40,0.23385300668151449,105,0.8095238095238095,0.1337209302325581,P42349,P42349,79.4,4.822e-273,y1242,Y1242_SYNY3,,GO:0008168;GO:0031419;GO:0032259;GO:0046872;GO:0051539
GF_01136,0.0149724681613935,0.0149724681613935,Positive,0.2994661765992824,6.240396928093165e-11,0.34743875278396436,156,0.4871794871794871,0.1877133105802047,P59087,P59087,89.5,1.117e-17,psbj,PSBJ_THEVB,,GO:0009539;GO:0015979;GO:0031676
GF_00675,0.0149619848567307,0.0149619848567307,Positive,0.2531561461794019,1.102652750526242e-06,0.23385300668151449,105,0.4857142857142857,0.2325581395348837,B8HVL2,B8HVL2,73.5,1.53e-57,rl7,RL7_CYAP4,,GO:0003729;GO:0003735;GO:0006412;GO:0022625
GF_02444,0.0149309987456483,0.0149309987456483,Positive,0.3640858815875081,1.1651117587020274e-15,0.6458797327394209,290,0.4206896551724138,0.0566037735849056,B1WXH3,B1WXH3,97.9,1.348e-320,rbl,RBL_CROS5,,GO:0000287;GO:0004497;GO:0009853;GO:0016984;GO:0019253;GO:0031470
GF_00877,0.0148496708577636,0.0148496708577636,Positive,0.6964882943143812,5.743547829795687e-42,0.23162583518930957,104,0.8269230769230769,0.1304347826086956,Q31QW7,Q31QW7,77.5,8.494000000000001e-102,ccmp,CCMP_SYNE7,,GO:0015977;GO:0015979;GO:0031470;GO:0043886
GF_02179,0.0146616260035377,0.0146616260035377,Positive,0.3805194805194805,1.2489888570766558e-14,0.2650334075723831,119,0.5714285714285714,0.1909090909090909,B2J053,B2J053,83.3,3.0799999999999998e-136,atp6,ATP6_NOSP7,,GO:0031676;GO:0045259;GO:0046933
GF_00588,0.0145314197365976,0.0145314197365976,Positive,0.5310199789695058,6.168428902598406e-29,0.29398663697104677,132,0.6666666666666666,0.1356466876971608,Q1XDL2,Q1XDL2,49.4,5.559e-13,secg,SECG_PYRYE,,GO:0009306;GO:0009535;GO:0015450
GF_00635,0.014460466702743,0.014460466702743,Positive,0.4125167417508827,5.3548247768115725e-21,0.42538975501113585,191,0.5287958115183246,0.1162790697674418,P0A4L1,P0A4L1,92.3,6.95e-62,thio1,THIO1_NOSS1,,GO:0005737;GO:0015035
GF_02106,0.014146354074089,0.014146354074089,Positive,0.6012181616832779,7.951889915694265e-32,0.23385300668151449,105,0.7523809523809524,0.1511627906976744,,,,,,,,
GF_02021,0.014136935058163,0.014136935058163,Positive,0.0153411560191221,0.9299191626203952,0.13140311804008908,59,0.3050847457627119,0.2897435897435897,Q50228,Q50228,73.1,6.936000000000001e-168,fmda,FMDA_METME,,GO:0004328
GF_01759,0.0141074156301414,0.0141074156301414,Positive,0.5021325312022986,1.2521982297967282e-27,0.32962138084632514,148,0.6283783783783784,0.1262458471760797,B0CBC9,B0CBC9,97.2,1.1149999999999999e-103,ispf,ISPF_ACAM1,,GO:0008685;GO:0016114;GO:0019288;GO:0046872
GF_01361,0.0139944163440332,0.0139944163440332,Positive,0.2576623376623377,1.2088316970994523e-06,0.779510022271715,350,0.3485714285714286,0.0909090909090909,P07326,P07326,85.2,3.281e-87,apcb,APCB_ANACY,,GO:0015979;GO:0030089;GO:0031676
GF_01122,0.0138240001076528,0.0138240001076528,Positive,0.4160306884716333,1.949051175292204e-21,0.5657015590200446,254,0.4724409448818897,0.0564102564102564,Q3MBA3,Q3MBA3,85.9,3.13e-309,leu1,LEU1_TRIV2,,GO:0003852;GO:0003985;GO:0005737;GO:0009098;GO:0030145
GF_01160,0.0138208014573532,0.0138208014573532,Positive,0.2781319227813192,2.484747497703921e-09,0.32516703786191536,146,0.4794520547945205,0.2013201320132013,P07120,P07120,85.1,4.117e-94,phcb,PHCB_NOSS1,,GO:0015979;GO:0030089;GO:0031676
GF_00792,0.0137975178063333,0.0137975178063333,Positive,0.3978723404255319,5.227650062579807e-20,0.4766146993318486,214,0.5,0.102127659574468,B0JHZ9,B0JHZ9,97.6,4.22e-57,rs19,RS19_MICAN,,GO:0000028;GO:0003735;GO:0005737;GO:0006412;GO:0015935;GO:0019843
GF_00646,0.0137973507913559,0.0137973507913559,Positive,0.5646819703491153,1.3407200994833558e-13,0.09131403118040089,41,0.8048780487804879,0.2401960784313725,P55438,P55438,44.8,1.088e-06,y4eo,Y4EO_SINFN,,
GF_00679,0.013785636247422,0.013785636247422,Positive,0.3254545454545454,7.080132577918132e-10,0.22048997772828507,99,0.5454545454545454,0.22,B2ITV2,B2ITV2,87.6,1.853e-16,psbx,PSBX_NOSP7,,GO:0009523;GO:0015979;GO:0031676
GF_01156,0.0137786432150011,0.0137786432150011,Positive,0.1353760445682451,0.016546557642641,0.20044543429844097,90,0.4,0.2646239554317549,Q8YQ78,Q8YQ78,83.3,1.3160000000000001e-288,nu4c2,NU4C2_NOSS1,,GO:0008137;GO:0015990;GO:0031676;GO:0042773;GO:0048039
GF_01743,0.0137728245305519,0.0137728245305519,Positive,0.3552867570385818,1.580206223590034e-15,0.3897550111358575,175,0.5085714285714286,0.1532846715328467,Q9SNY3,Q9SNY3,72.1,1.455e-149,gmd1,GMD1_ARATH,,GO:0008446;GO:0009536;GO:0042351
GF_00915,0.0137029039917265,0.0137029039917265,Positive,0.5370532915360502,1.194764011448642e-33,0.38752783964365256,174,0.6206896551724138,0.0836363636363636,Q9LV93,Q9LV93,56.2,1.2469999999999999e-185,ab5f,AB5F_ARATH,,GO:0003729;GO:0005524;GO:0009624;GO:0016887
GF_01956,0.0136368159701884,0.0136368159701884,Positive,0.067223650385604,0.3608958253589321,0.133630289532294,60,0.35,0.2827763496143959,Q7NK81,Q7NK81,77.5,7.401e-194,tal,TAL_GLOVI,,GO:0004801;GO:0005509;GO:0005737;GO:0005975;GO:0006098
GF_00612,0.0136099903477429,0.0136099903477429,Positive,0.5725256338753271,4.263515780612235e-37,0.36302895322939865,163,0.656441717791411,0.0839160839160839,Q6GG09,Q6GG09,46.8,2.2149999999999998e-151,kpyk,KPYK_STAAR,,GO:0000287;GO:0004743;GO:0005524;GO:0016301;GO:0030955
GF_02162,0.0135833897938443,0.0135833897938443,Positive,0.2909183015565995,6.321276522255685e-10,0.6859688195991092,308,0.3831168831168831,0.0921985815602836,Q3MFA0,Q3MFA0,94.2,3.389e-17,rl36,RL36_TRIV2,,GO:0003735;GO:0005737;GO:0005840;GO:0006412;GO:1990904
GF_00225,0.0135733049609431,0.0135733049609431,Positive,0.5056446821152704,1.6066090287993032e-27,0.3184855233853007,143,0.6363636363636364,0.130718954248366,P0A3S6,P0A3S6,88.3,1.0949999999999999e-66,nu3c,NU3C_TRIV2,,GO:0008137;GO:0019684;GO:0030964;GO:0031676;GO:0048038
GF_00533,0.0134681737752591,0.0134681737752591,Positive,0.2104315766644979,4.591357477425703e-06,0.35412026726057905,159,0.4276729559748428,0.2172413793103448,Q55141,Q55141,78.3,5.428000000000001e-84,ilvh,ILVH_SYNY3,,GO:0003984;GO:0005829;GO:0009097;GO:0009099;GO:1990610
GF_01817,0.0133676184403174,0.0133676184403174,Positive,0.7840858416945374,8.102283363609108e-53,0.23162583518930957,104,0.8942307692307693,0.1101449275362318,O78436,O78436,70.3,1.077e-114,mind,MIND_GUITH,,GO:0005524;GO:0005829;GO:0009507;GO:0009898;GO:0016887;GO:0051301;GO:0051782
GF_02216,0.0133498442183565,0.0133498442183565,Positive,0.438597349244388,9.648591065854333e-20,0.2828507795100223,127,0.6062992125984252,0.1677018633540372,Q59977,Q59977,79.6,2.448e-196,cisy,CISY_SYNY3,,GO:0004108;GO:0005737;GO:0005975;GO:0006099
GF_00558,0.0133493858380246,0.0133493858380246,Positive,0.6035829865926954,3.416118000249277e-38,0.311804008908686,140,0.7071428571428572,0.1035598705501618,Q3MF92,Q3MF92,98.6,4.619e-48,rl31,RL31_TRIV2,,GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:1990904
GF_01462,0.0133075186472266,0.0133075186472266,Positive,0.2937219730941704,0.6324794634634523,0.9933184855233853,446,0.2937219730941704,0.0,A5GJ44,A5GJ44,96.0,1.264e-138,cyb6,CYB6_SYNPW,,GO:0015979;GO:0016491;GO:0022904;GO:0031676;GO:0045158;GO:0046872
GF_00011,0.0132357581153073,0.0132357581153073,Positive,0.6033724340175953,1.1867723817356423e-32,0.24053452115812918,108,0.75,0.1466275659824047,,,,,,,,
GF_01819,0.0132189300620883,0.0132189300620883,Positive,0.402719333068678,1.6862259210107886e-20,0.5100222717149221,229,0.4890829694323144,0.0863636363636363,B8HW50,B8HW50,89.3,0.0,ure1,URE1_CYAP4,,GO:0005737;GO:0009039;GO:0016151;GO:0043419
GF_00687,0.0131791688768711,0.0131791688768711,Positive,0.4116174582798459,6.791987455165392e-20,0.6347438752783965,285,0.4421052631578947,0.0304878048780487,B7K3Z7,B7K3Z7,85.1,0.0,lepa,LEPA_RIPO1,,GO:0003924;GO:0005525;GO:0005886;GO:0006412;GO:0043022;GO:0045727
GF_00128,0.0131637410180361,0.0131637410180361,Positive,0.6117346938775511,2.666119637631691e-18,0.1091314031180401,49,0.8367346938775511,0.225,P74635,P74635,69.7,6.365e-195,y753,Y753_SYNY3,,GO:0005886;GO:0015105
GF_00386,0.0131411726269905,0.0131411726269905,Positive,0.0263677661465534,0.7313014881959239,0.18485523385300667,83,0.3132530120481928,0.2868852459016393,P21629,P21629,40.2,1.106e-48,braf,BRAF_PSEAE,,GO:0005304;GO:0005524;GO:0005886;GO:0015188;GO:0015192;GO:0015808;GO:0016887;GO:0042941;GO:1903805;GO:1903806
GF_00721,0.0130406451614413,0.0130406451614413,Positive,0.7349493570046659,1.2102139965171564e-45,0.22494432071269488,101,0.8613861386138614,0.1264367816091954,,,,,,,,
GF_01184,0.0130288612274801,0.0130288612274801,Positive,0.7172858377085134,2.0151425960653984e-37,0.18262806236080179,82,0.8780487804878049,0.1607629427792915,P46322,P46322,37.8,1.452e-28,pgsa,PGSA_BACSU,,GO:0005886;GO:0006655;GO:0008444;GO:0046474
GF_00389,0.0129930886103134,0.0129930886103134,Positive,0.6251071122536418,1.6369176845401886e-22,0.133630289532294,60,0.8333333333333334,0.2082262210796915,Q46791,Q46791,45.9,2.276e-11,ygek,YGEK_ECOLI,,GO:0000160;GO:0003677;GO:0006355
GF_00700,0.0129173260710574,0.0129173260710574,Positive,0.6073051948051948,1.8727330518215647e-22,0.14253897550111358,64,0.8125,0.2051948051948052,P21627,P21627,39.1,4.144e-58,brad,BRAD_PSEAE,,GO:0005304;GO:0005886;GO:0015188;GO:0015190;GO:0015192;GO:0015808;GO:0015823;GO:0042941;GO:1903785;GO:1903801;GO:1903806
GF_01062,0.0128609514580831,0.0128609514580831,Positive,0.7515115556308979,5.478933528574986e-48,0.22717149220489977,102,0.8725490196078431,0.1210374639769452,Q8YQX8,Q8YQX8,84.9,9.722e-130,clpp2,CLPP2_NOSS1,,GO:0004176;GO:0004252;GO:0005737;GO:0006515;GO:0009368;GO:0051117
GF_01935,0.0126784133434155,0.0126784133434155,Positive,0.4573170731707316,2.515737169931094e-09,0.09131403118040089,41,0.7073170731707317,0.25,P0ABK4,P0ABK4,25.1,2.8770000000000003e-28,cydb,CYDB_ECO57,,GO:0005886;GO:0009055;GO:0016682;GO:0019646;GO:0046872;GO:0070069
GF_00509,0.0126460950788625,0.0126460950788625,Positive,0.0051570557899671,1.0,0.12026726057906459,54,0.2962962962962963,0.2911392405063291,B7KIC5,B7KIC5,86.4,5.983e-42,rs16,RS16_GLOC7,,GO:0003735;GO:0005737;GO:0006412;GO:0015935
GF_00140,0.0126126261226594,0.0126126261226594,Positive,0.7151685393258427,1.4928059809754898e-39,0.19821826280623608,89,0.8651685393258427,0.15,,,,,,,,
GF_00332,0.0126035814319981,0.0126035814319981,Positive,0.5241564112743152,9.311827051115437e-34,0.48997772828507796,220,0.5590909090909091,0.0349344978165938,P50214,P50214,85.7,3.9359999999999996e-273,idh,IDH_NOSS1,,GO:0000287;GO:0004450;GO:0006097;GO:0006099;GO:0051287
GF_02397,0.0125870634465779,0.0125870634465779,Positive,0.6468004134561173,5.737582294714596e-43,0.3028953229398664,136,0.7426470588235294,0.0958466453674121,Q55244,Q55244,83.5,3.734e-76,fur,FUR_SYNE7,,GO:0000976;GO:0003700;GO:0005737;GO:0008270;GO:0045892;GO:1900376
GF_01654,0.0125652839809663,0.0125652839809663,Positive,0.4506008855154965,6.699567353602178e-24,0.621380846325167,279,0.4623655913978494,0.0117647058823529,Q3MG27,Q3MG27,87.2,2.3709999999999997e-240,ispg,ISPG_TRIV2,,GO:0005506;GO:0016114;GO:0019288;GO:0046429;GO:0051539
GF_00867,0.0125621098468812,0.0125621098468812,Positive,0.5163865546218487,1.4859010705082963e-32,0.45434298440979953,204,0.5735294117647058,0.0571428571428571,B7K993,B7K993,84.4,1.1440000000000002e-251,miab,MIAB_GLOC7,,GO:0005737;GO:0035596;GO:0035600;GO:0046872;GO:0051539
GF_01735,0.0125188164039444,0.0125188164039444,Positive,0.7258360378157189,4.025535309092484e-36,0.16926503340757237,76,0.8947368421052632,0.1689008042895442,,,,,,,,
GF_02068,0.0124690737736872,0.0124690737736872,Positive,0.6938056379821959,9.126446023188228e-44,0.24944320712694878,112,0.8125,0.1186943620178041,P74582,P74582,77.2,0.0,acnb,ACNB_SYNY3,,GO:0003729;GO:0003730;GO:0003994;GO:0005829;GO:0006099;GO:0019629;GO:0046872;GO:0047456;GO:0051539
GF_00365,0.0124133244160732,0.0124133244160732,Positive,0.4073638934246684,7.028093748790676e-21,0.5300668151447662,238,0.4831932773109244,0.0758293838862559,B0BZF8,B0BZF8,94.8,7.949e-226,fbsb2,FBSB2_ACAM1,,GO:0005829;GO:0006071;GO:0006094;GO:0019253;GO:0030388;GO:0042132;GO:0046872;GO:0050278
GF_01931,0.0123982038159759,0.0123982038159759,Positive,0.4061285621761658,1.910471429215396e-20,0.4298440979955457,193,0.5233160621761658,0.1171875,P46228,P46228,83.1,5.208e-168,rs1,RS1_SYNP6,,GO:0003729;GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_02375,0.0123930613585713,0.0123930613585713,Positive,0.4443128946493851,1.309321424518518e-23,0.6057906458797327,272,0.4669117647058823,0.0225988700564971,B7JVE5,B7JVE5,82.8,1.092e-108,rs4,RS4_RIPO1,,GO:0003735;GO:0006412;GO:0015935;GO:0019843;GO:0042274
GF_02073,0.0121746138436405,0.0121746138436405,Positive,0.195592841163311,2.8774270100997672e-05,0.6681514476614699,300,0.3566666666666667,0.1610738255033557,P16033,P16033,88.9,2.568e-221,psba2,PSBA2_SYNY3,,GO:0005506;GO:0009635;GO:0009772;GO:0010242;GO:0016168;GO:0016682;GO:0030096;GO:0031676;GO:0045156
GF_00910,0.0121583329959325,0.0121583329959325,Positive,0.6572397347045235,2.563155587238327e-28,0.15812917594654788,71,0.8450704225352113,0.1878306878306878,,,,,,,,
GF_01898,0.0120590735476243,0.0120590735476243,Positive,0.4717294900221729,5.441860881666816e-22,0.26948775055679286,121,0.6363636363636364,0.1646341463414634,Q46BK8,Q46BK8,30.8,7.146e-11,ahbc,AHBC_METBF,,GO:0006783;GO:0016829;GO:0046872;GO:0051539
GF_01701,0.0119394057817935,0.0119394057817935,Positive,0.6924641833810887,2.1508969389649943e-40,0.22271714922049,100,0.83,0.1375358166189111,Q55724,Q55724,74.6,4.512e-152,dus1,DUS1_SYNY3,,GO:0000049;GO:0017150;GO:0050660
GF_00390,0.0118714359646985,0.0118714359646985,Positive,0.4529525032092426,8.41169690284491e-24,0.36525612472160357,164,0.5792682926829268,0.1263157894736842,A7ZIA4,A7ZIA4,68.8,1.1730000000000001e-160,frma,FRMA_ECO24,,GO:0004022;GO:0005829;GO:0008270;GO:0046294;GO:0080007;GO:0106321;GO:0106322
GF_01028,0.0117394205905908,0.0117394205905908,Positive,0.4991365353480841,6.541787630997185e-23,0.24276169265033407,109,0.6697247706422018,0.1705882352941176,B2J6T0,B2J6T0,90.1,2.008e-44,psbe,PSBE_NOSP7,,GO:0005506;GO:0009055;GO:0009539;GO:0009767;GO:0020037;GO:0031676
GF_00052,0.0116000023087183,0.0116000023087183,Positive,0.4607394701734324,1.2983105116522098e-11,0.11804008908685969,53,0.6981132075471698,0.2373737373737373,Q93LL7,Q93LL7,84.6,8.888e-60,rbfa,RBFA_NOSP7,,GO:0005829;GO:0030490;GO:0043024
GF_02519,0.0115766919711834,0.0115766919711834,Positive,0.2476695892939547,0.0002869999114605,0.12249443207126949,55,0.509090909090909,0.2614213197969543,Q3MFU4,Q3MFU4,70.6,4.6e-11,psbx,PSBX_TRIV2,,GO:0009523;GO:0015979;GO:0031676
GF_01957,0.0115281622303303,0.0115281622303303,Positive,0.1359051254089421,0.0528627897561251,0.12472160356347439,56,0.4107142857142857,0.2748091603053435,Q8YMD9,Q8YMD9,79.6,0.0,agre,AGRE_NOSS1,,GO:0000166;GO:0016787;GO:0016829
GF_02157,0.0115239643156375,0.0115239643156375,Positive,0.7093075992743398,5.566909940495414e-48,0.26948775055679286,121,0.8099173553719008,0.1006097560975609,Q7U3W6,Q7U3W6,70.2,5.269e-162,rf2,RF2_PARMW,,GO:0005737;GO:0016149
GF_01813,0.0114928083153679,0.0114928083153679,Positive,0.341468988527812,2.7869043585555525e-13,0.3184855233853007,143,0.5244755244755245,0.1830065359477124,B0JSV5,B0JSV5,94.5,1.594e-157,ndhk,NDHK_MICAN,,GO:0005506;GO:0008137;GO:0009060;GO:0015990;GO:0019684;GO:0031676;GO:0045271;GO:0048038;GO:0051539
GF_01902,0.0114788951734817,0.0114788951734817,Positive,0.6284630120837017,2.7327355470597e-26,0.1603563474387528,72,0.8194444444444444,0.1909814323607427,P73392,P73392,56.3,1.386e-38,y1735,Y1735_SYNY3,,
GF_01182,0.01146929088936,0.01146929088936,Positive,0.4154912302220042,3.906239375250117e-21,0.5857461024498887,263,0.4638783269961977,0.0483870967741935,Q8YRT8,Q8YRT8,92.1,2.5610000000000004e-246,ndhh,NDHH_NOSS1,,GO:0016655;GO:0019684;GO:0031676;GO:0048038;GO:0051287
GF_00368,0.0113921701277063,0.0113921701277063,Positive,0.3984130849466293,1.1167156154929597e-19,0.5746102449888641,258,0.4612403100775193,0.06282722513089,P0A4U7,P0A4U7,81.2,1.762e-114,ntca,NTCA_TRIV2,,GO:0003677;GO:0003700;GO:0005829
GF_00196,0.0113135692925763,0.0113135692925763,Positive,0.368380967651421,3.218229569403597e-17,0.5501113585746102,247,0.4574898785425101,0.0891089108910891,B2J0C5,B2J0C5,92.0,0.0,chlb,CHLB_NOSP7,,GO:0005524;GO:0016636;GO:0016730;GO:0019685;GO:0036068;GO:0046872;GO:0051539
GF_02028,0.0111724256619186,0.0111724256619186,Positive,0.4763699041968974,7.209592007772825e-28,0.5501113585746102,247,0.5060728744939271,0.0297029702970297,B8HMS6,B8HMS6,80.4,1.21e-61,rs13,RS13_CYAP4,,GO:0000049;GO:0003735;GO:0005829;GO:0006412;GO:0015935;GO:0019843
