assembly_accession,nifH_present,nifH_best_evalue,nifH_best_ref,nifD_present,nifD_best_evalue,nifD_best_ref,nifK_present,nifK_best_evalue,nifK_best_ref,best_hit_ids,download_ok,nifHDK_core_call,organism_name,assembly_level,number_of_contigs,contig_n50,number_of_scaffolds,scaffold_n50,total_ungapped_length,gc_percent,coverage,annotation_name,annotation_date,checkm_completeness,checkm_contamination,genome_notes,derived_from_metagenome,annotation_fails_MAG_check,checkm_version,checkm_source
GCA_027619675.1,1,3.50E-51,nifH-local_aln_i2.1_12182023,1,2.30E-64,nifD-local_aln_i2.1_12182023,1,3.80E-72,nifK-local_aln_i2.1_12182023,H=MDA0672421.1;D=MDA0674168.1;K=MDA0674168.1,1,1,"{'infraspecific_names': {'isolate': 'casp40-mb.232'}, 'organism_name': 'Cyanobacteriota bacterium', 'tax_id': 2847862}",Contig,608,5029,608,5029,2883094,59,10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_027593545.1,1,5.00E-162,nifH-local_aln_i2.1_12182023,1,1.40E-250,nifD-local_aln_i2.1_12182023,1,3.70E-241,nifK-local_aln_i2.1_12182023,H=MDA0212686.1;D=MDA0212687.1;K=MDA0212688.1,1,1,"{'infraspecific_names': {'isolate': 'FC1'}, 'organism_name': 'Cyanobacteria bacterium FC1', 'tax_id': 2996780}",Scaffold,60,161225,59,161225,6243774,48.5,10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_027592485.1,1,4.10E-51,nifH-local_aln_i2.1_12182023,1,1.20E-06,nifD-local_aln_i2.1_12182023,1,9.20E-07,nifK-local_aln_i2.1_12182023,H=MDA0266116.1;D=MDA0266064.1;K=MDA0266064.1,1,1,"{'infraspecific_names': {'isolate': 'casp40-mb.69'}, 'organism_name': 'Cyanobacteriota bacterium', 'tax_id': 2847862}",Contig,619,8268,619,8268,4472892,55,10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_026785875.1,1,1.50E-50,nifH-local_aln_i2.1_12182023,1,2.90E-07,nifD-local_aln_i2.1_12182023,1,4.10E-07,nifK-local_aln_i2.1_12182023,H=MCY7335256.1;D=MCY7336360.1;K=MCY7336360.1,1,1,"{'infraspecific_names': {'isolate': 'CAN_BIN30'}, 'organism_name': 'Chamaesiphon sp.', 'tax_id': 2814140}",Contig,645,7293,645,7293,3705852,45.5,,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_026414885.1,1,1.10E-50,nifH-local_aln_i2.1_12182023,1,4.90E-14,nifD-local_aln_i2.1_12182023,1,4.00E-07,nifK-local_aln_i2.1_12182023,H=MCX8120611.1;D=MCX8120772.1;K=MCX8120772.1,1,1,"{'infraspecific_names': {'isolate': 'SKW80'}, 'organism_name': 'Oscillatoriaceae cyanobacterium SKW80', 'tax_id': 2972687}",Contig,27,377869,27,377869,3986036,44,91.7098,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_026389355.1,1,6.00E-51,nifH-local_aln_i2.1_12182023,1,1.40E-235,nifD-local_aln_i2.1_12182023,1,1.30E-248,nifK-local_aln_i2.1_12182023,H=MCX5983090.1;D=MCX5982969.1;K=MCX5983004.1,1,1,"{'infraspecific_names': {'isolate': 'LacPavin_0920_SED1_MAG_38_18'}, 'organism_name': 'Nostocales cyanobacterium LacPavin_0920_SED1_MAG_38_18', 'tax_id': 2968979}",Contig,198,43643,198,43643,5303486,38.5,18,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025454445.1,1,2.10E-51,nifH-local_aln_i2.1_12182023,1,4.10E-12,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=MCU0516035.1;D=MCU0516430.1;K=MCU0516430.1,1,1,"{'infraspecific_names': {'isolate': 'Prado101'}, 'organism_name': 'Oscillatoria sp. Prado101', 'tax_id': 2929568}",Scaffold,568,8837,566,8850,4435334,53.5,7.40622,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025454425.1,1,2.90E-159,nifH-local_aln_i2.1_12182023,1,4.20E-253,nifD-local_aln_i2.1_12182023,1,4.20E-246,nifK-local_aln_i2.1_12182023,H=MCU0533093.1;D=MCU0533092.1;K=MCU0533091.1,1,1,"{'infraspecific_names': {'isolate': 'Prado102'}, 'organism_name': 'Hydrococcus sp. Prado102', 'tax_id': 2929567}",Contig,533,16252,533,16252,6521992,42.5,8.50935,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025454405.1,1,2.30E-160,nifH-local_aln_i2.1_12182023,1,1.70E-250,nifD-local_aln_i2.1_12182023,1,2.50E-240,nifK-local_aln_i2.1_12182023,H=MCU0543589.1;D=MCU0543588.1;K=MCU0543587.1,1,1,"{'infraspecific_names': {'isolate': 'Prado104'}, 'organism_name': 'Oscillatoriaceae cyanobacterium Prado104', 'tax_id': 2929569}",Scaffold,163,89661,161,89661,8535657,45.5,59.8388,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025454395.1,1,1.50E-160,nifH-local_aln_i2.1_12182023,1,8.20E-249,nifD-local_aln_i2.1_12182023,1,1.80E-241,nifK-local_aln_i2.1_12182023,H=MCU0525215.1;D=MCU0525214.1;K=MCU0525213.1,1,1,"{'infraspecific_names': {'isolate': 'Prado103'}, 'organism_name': 'Elainella sp. Prado103', 'tax_id': 2929572}",Contig,157,49694,157,49694,5836603,50,18.0627,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025370055.1,1,5.40E-51,nifH-local_aln_i2.1_12182023,1,9.00E-11,nifD-local_aln_i2.1_12182023,1,6.00E-07,nifK-local_aln_i2.1_12182023,H=UXE61958.1;D=UXE63029.1;K=UXE63029.1,1,1,"{'infraspecific_names': {'isolate': 'WA131'}, 'organism_name': 'Woronichinia naegeliana WA131', 'tax_id': 2824559}",Complete Genome,1,7867615,1,7867615,7867615,41,51,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025062155.1,1,2.50E-160,nifH-local_aln_i2.1_12182023,1,1.80E-251,nifD-local_aln_i2.1_12182023,1,2.80E-236,nifK-local_aln_i2.1_12182023,H=MCS7292692.1;D=MCS7292693.1;K=MCS7292694.1,1,1,"{'infraspecific_names': {'isolate': 'SKYB120'}, 'organism_name': 'Gloeomargarita sp. SKYB120', 'tax_id': 2972682}",Scaffold,97,58708,91,63307,2483162,57.5,41.2586,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025058545.1,1,2.20E-50,nifH-local_aln_i2.1_12182023,1,1.10E-12,nifD-local_aln_i2.1_12182023,1,3.80E-08,nifK-local_aln_i2.1_12182023,H=MCS7146659.1;D=MCS7147106.1;K=MCS7147106.1,1,1,"{'infraspecific_names': {'isolate': 'SKYB97'}, 'organism_name': 'Geminocystis sp.', 'tax_id': 2664100}",Scaffold,32,216615,31,216615,2840122,44.5,30.0126,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025056115.1,1,9.20E-160,nifH-local_aln_i2.1_12182023,1,1.70E-251,nifD-local_aln_i2.1_12182023,1,2.80E-236,nifK-local_aln_i2.1_12182023,H=MCS7030654.1;D=MCS7030653.1;K=MCS7030652.1,1,1,"{'infraspecific_names': {'isolate': 'SKYG116'}, 'organism_name': 'Gloeomargarita sp. SKYG116', 'tax_id': 2972684}",Scaffold,284,39070,258,46185,2365809,56,769.917,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025055675.1,1,5.80E-161,nifH-local_aln_i2.1_12182023,1,1.70E-254,nifD-local_aln_i2.1_12182023,1,3.60E-240,nifK-local_aln_i2.1_12182023,H=MCS6960410.1;D=MCS6960411.1;K=MCS6960412.1,1,1,"{'infraspecific_names': {'isolate': 'SKYG29'}, 'organism_name': 'Pseudanabaenaceae cyanobacterium SKYG29', 'tax_id': 2972672}",Scaffold,19,303200,18,303200,2561926,48.5,39.3649,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025055395.1,1,2.20E-50,nifH-local_aln_i2.1_12182023,1,1.10E-12,nifD-local_aln_i2.1_12182023,1,3.80E-08,nifK-local_aln_i2.1_12182023,H=MCS6941692.1;D=MCS6941246.1;K=MCS6941246.1,1,1,"{'infraspecific_names': {'isolate': 'SKYG4'}, 'organism_name': 'Geminocystis sp.', 'tax_id': 2664100}",Scaffold,45,249510,42,249510,2865871,44.5,178.091,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025054815.1,1,1.10E-50,nifH-local_aln_i2.1_12182023,1,6.00E-14,nifD-local_aln_i2.1_12182023,1,5.00E-07,nifK-local_aln_i2.1_12182023,H=MCS6793026.1;D=MCS6791323.1;K=MCS6791323.1,1,1,"{'infraspecific_names': {'isolate': 'SKYG93'}, 'organism_name': 'Oscillatoriaceae cyanobacterium SKYG93', 'tax_id': 2972688}",Contig,34,240807,34,240807,3983825,44,3983.98,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_025054735.1,1,1.50E-162,nifH-local_aln_i2.1_12182023,1,1.00E-254,nifD-local_aln_i2.1_12182023,1,6.50E-242,nifK-local_aln_i2.1_12182023,H=MCS6813143.1;D=MCS6813144.1;K=MCS6813145.1,1,1,"{'infraspecific_names': {'isolate': 'SKYG9'}, 'organism_name': 'Cyanobacteriota bacterium', 'tax_id': 2847862}",Scaffold,739,7929,715,8227,3997674,49.5,6.9596,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_024998765.1,1,9.80E-52,nifH-local_aln_i2.1_12182023,1,4.20E-236,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=MCS6280321.1;D=MCS6280513.1;K=MCS6279427.1,1,1,"{'infraspecific_names': {'isolate': 'OL02'}, 'organism_name': 'Dolichospermum sp.', 'tax_id': 2720786}",Contig,276,37558,276,37558,5275381,38,611,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644615.2,1,5.50E-53,nifH-local_aln_i2.1_12182023,1,2.30E-10,nifD-local_aln_i2.1_12182023,1,8.60E-08,nifK-local_aln_i2.1_12182023,H=MCR8541216.1;D=MCR8541215.1;K=MCR8541215.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1423'}, 'organism_name': 'Prochlorococcus marinus XMU1423', 'tax_id': 2774496}",Scaffold,9,943317,7,1684840,1690911,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644685.2,1,7.90E-53,nifH-local_aln_i2.1_12182023,1,9.80E-10,nifD-local_aln_i2.1_12182023,1,2.40E-08,nifK-local_aln_i2.1_12182023,H=MCR8532387.1;D=MCR8532386.1;K=MCR8532386.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1420'}, 'organism_name': 'Prochlorococcus marinus XMU1420', 'tax_id': 2774493}",Scaffold,4,473809,2,1418227,1669750,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644605.2,1,7.90E-53,nifH-local_aln_i2.1_12182023,1,9.80E-10,nifD-local_aln_i2.1_12182023,1,2.40E-08,nifK-local_aln_i2.1_12182023,H=MCR8535915.1;D=MCR8535914.1;K=MCR8535914.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1424'}, 'organism_name': 'Prochlorococcus marinus XMU1424', 'tax_id': 2774497}",Contig,9,410660,9,410660,1664112,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644545.2,1,3.00E-53,nifH-local_aln_i2.1_12182023,1,3.00E-10,nifD-local_aln_i2.1_12182023,1,6.70E-08,nifK-local_aln_i2.1_12182023,H=MCR8533374.1;D=MCR8533375.1;K=MCR8533375.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1426'}, 'organism_name': 'Prochlorococcus marinus XMU1426', 'tax_id': 2774499}",Scaffold,7,1645680,5,1645680,1648518,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644465.2,1,7.10E-53,nifH-local_aln_i2.1_12182023,1,4.10E-10,nifD-local_aln_i2.1_12182023,1,1.90E-07,nifK-local_aln_i2.1_12182023,H=MCR8538102.1;D=MCR8538103.1;K=MCR8538103.1,1,1,"{'infraspecific_names': {'isolate': 'CUG1430'}, 'organism_name': 'Prochlorococcus marinus CUG1430', 'tax_id': 2774503}",Scaffold,7,921506,4,1679651,1682692,31,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644585.2,1,7.10E-53,nifH-local_aln_i2.1_12182023,1,2.20E-10,nifD-local_aln_i2.1_12182023,1,1.50E-07,nifK-local_aln_i2.1_12182023,H=MCR8543671.1;D=MCR8543672.1;K=MCR8543672.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1427'}, 'organism_name': 'Prochlorococcus marinus XMU1427', 'tax_id': 2774500}",Contig,5,1599706,5,1599706,1654127,31,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644295.2,1,3.80E-53,nifH-local_aln_i2.1_12182023,1,2.70E-12,nifD-local_aln_i2.1_12182023,1,4.20E-07,nifK-local_aln_i2.1_12182023,H=MCR8539868.1;D=MCR8539869.1;K=MCR8539869.1,1,1,"{'infraspecific_names': {'isolate': 'CUG1439'}, 'organism_name': 'Prochlorococcus marinus CUG1439', 'tax_id': 2774512}",Scaffold,3,1498538,2,1613766,1706046,31,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644445.2,1,7.10E-53,nifH-local_aln_i2.1_12182023,1,6.90E-10,nifD-local_aln_i2.1_12182023,1,1.50E-07,nifK-local_aln_i2.1_12182023,H=MCR8545918.1;D=MCR8545917.1;K=MCR8545917.1,1,1,"{'infraspecific_names': {'isolate': 'CUG1432'}, 'organism_name': 'Prochlorococcus marinus CUG1432', 'tax_id': 2774505}",Contig,6,1317473,6,1317473,1670152,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644495.2,1,7.10E-53,nifH-local_aln_i2.1_12182023,1,1.10E-09,nifD-local_aln_i2.1_12182023,1,1.90E-07,nifK-local_aln_i2.1_12182023,H=MCQ9197922.1;D=MCQ9197921.1;K=MCQ9197921.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1429'}, 'organism_name': 'Prochlorococcus marinus XMU1429', 'tax_id': 2774502}",Scaffold,3,922413,1,1661340,1661340,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644555.2,1,3.00E-53,nifH-local_aln_i2.1_12182023,1,3.00E-10,nifD-local_aln_i2.1_12182023,1,6.70E-08,nifK-local_aln_i2.1_12182023,H=MCQ9202288.1;D=MCQ9202287.1;K=MCQ9202287.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1425'}, 'organism_name': 'Prochlorococcus marinus XMU1425', 'tax_id': 2774498}",Contig,1,1649576,1,1649576,1649576,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644345.2,1,3.00E-53,nifH-local_aln_i2.1_12182023,1,3.10E-11,nifD-local_aln_i2.1_12182023,1,7.60E-08,nifK-local_aln_i2.1_12182023,H=MCQ9204211.1;D=MCQ9204212.1;K=MCQ9204212.1,1,1,"{'infraspecific_names': {'isolate': 'CUG1436'}, 'organism_name': 'Prochlorococcus marinus CUG1436', 'tax_id': 2774509}",Scaffold,3,899462,1,1654555,1654555,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644365.2,1,7.10E-53,nifH-local_aln_i2.1_12182023,1,1.50E-10,nifD-local_aln_i2.1_12182023,1,1.40E-07,nifK-local_aln_i2.1_12182023,H=MCQ9199601.1;D=MCQ9199600.1;K=MCQ9199600.1,1,1,"{'infraspecific_names': {'isolate': 'CUG1437'}, 'organism_name': 'Prochlorococcus marinus CUG1437', 'tax_id': 2774510}",Contig,1,1699314,1,1699314,1699314,31,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_024239075.1,1,2.70E-50,nifH-local_aln_i2.1_12182023,1,7.50E-256,nifD-local_aln_i2.1_12182023,1,4.20E-253,nifK-local_aln_i2.1_12182023,H=MCP6760979.1;D=MCP6762261.1;K=MCP6762262.1,1,1,"{'infraspecific_names': {'isolate': 'CENA71'}, 'organism_name': 'Fischerella sp. CENA71', 'tax_id': 2653668}",Contig,95,217063,95,217063,7465651,40,92,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_904830895.1,1,1.70E-51,nifH-local_aln_i2.1_12182023,1,2.90E-09,nifD-local_aln_i2.1_12182023,1,4.30E-06,nifK-local_aln_i2.1_12182023,H=CAD5931257.1;D=CAD5961519.1;K=CAD5961519.1,1,1,"{'infraspecific_names': {'strain': 'PCC 7821'}, 'organism_name': 'Planktothrix rubescens CCAP 1459/22', 'tax_id': 329571}",Complete Genome,5,5464396,5,5464396,5698378,39.5,78,Annotation submitted by Justus Liebig Universitat,,,,,0,0,,
GCA_904830785.1,1,2.00E-51,nifH-local_aln_i2.1_12182023,1,2.90E-09,nifD-local_aln_i2.1_12182023,1,4.30E-06,nifK-local_aln_i2.1_12182023,H=CAD5935560.1;D=CAD5909629.1;K=CAD5909629.1,1,1,"{'infraspecific_names': {'strain': 'No.108'}, 'organism_name': 'Planktothrix rubescens', 'tax_id': 59512}",Chromosome,3,5408305,3,5408305,5580328,39.5,391,Annotation submitted by Justus Liebig Universitat,,,,,0,0,,
GCA_024036375.1,1,9.80E-52,nifH-local_aln_i2.1_12182023,1,4.20E-236,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=MCO5799198.1;D=MCO5795885.1;K=MCO5795907.1,1,1,"{'infraspecific_names': {'isolate': 'OL03'}, 'organism_name': 'Dolichospermum sp. OL03', 'tax_id': 2717875}",Chromosome,3,5178708,3,5178708,5362622,38,166,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_023657325.1,1,9.70E-51,nifH-local_aln_i2.1_12182023,1,8.90E-100,nifD-local_aln_i2.1_12182023,1,1.40E-82,nifK-local_aln_i2.1_12182023,H=MCM0589032.1;D=MCM0591664.1;K=MCM0591663.1,1,1,"{'infraspecific_names': {'isolate': 'DEX184'}, 'organism_name': 'Gloeotrichia echinulata DEX184', 'tax_id': 2824560}",Contig,12,4221437,12,4221437,7282189,42,13,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_023522315.1,1,4.30E-160,nifH-local_aln_i2.1_12182023,1,4.90E-152,nifD-local_aln_i2.1_12182023,1,1.30E-242,nifK-local_aln_i2.1_12182023,H=MCL6754469.1;D=MCL6754468.1;K=MCL6754952.1,1,1,"{'infraspecific_names': {'isolate': 'CCCryo 231-06'}, 'organism_name': 'Nostoc sp. CCCryo 231-06', 'tax_id': 2825974}",Contig,720,22738,720,22738,7078492,42,100,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_023356605.1,1,4.90E-158,nifH-local_aln_i2.1_12182023,1,8.20E-251,nifD-local_aln_i2.1_12182023,1,4.40E-237,nifK-local_aln_i2.1_12182023,H=MCL2936276.1;D=MCL2936277.1;K=MCL2936278.1,1,1,"{'infraspecific_names': {'isolate': 'MAG_R02'}, 'organism_name': 'Trichodesmium sp. MAG_R02', 'tax_id': 2917418}",Scaffold,680,15830,537,21165,6769329,35,12,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_023356555.1,1,2.30E-158,nifH-local_aln_i2.1_12182023,1,8.80E-251,nifD-local_aln_i2.1_12182023,1,2.60E-238,nifK-local_aln_i2.1_12182023,H=MCL2927422.1;D=MCL2927421.1;K=MCL2927420.1,1,1,"{'infraspecific_names': {'isolate': 'MAG_R01'}, 'organism_name': 'Trichodesmium sp. MAG_R01', 'tax_id': 2917417}",Scaffold,313,34888,269,39732,6640707,34,12,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_023336205.1,1,6.60E-53,nifH-local_aln_i2.1_12182023,1,2.60E-250,nifD-local_aln_i2.1_12182023,1,6.60E-243,nifK-local_aln_i2.1_12182023,H=MCL1492559.1;D=MCL1490946.1;K=MCL1490945.1,1,1,"{'infraspecific_names': {'isolate': 'Salubria-1'}, 'organism_name': 'Pseudanabaena sp. Salubria-1', 'tax_id': 2938918}",Contig,107,145348,107,145348,7138199,42,191,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_022968935.1,1,1.10E-17,nifH-local_aln_i2.1_12182023,1,3.60E-33,nifD-local_aln_i2.1_12182023,1,4.40E-33,nifK-local_aln_i2.1_12182023,H=MCJ8281956.1;D=MCJ8280144.1;K=MCJ8283016.1,1,1,"{'infraspecific_names': {'isolate': 'ALOHA_DT_140'}, 'organism_name': 'Rivularia sp. ALOHA_DT_140', 'tax_id': 2916564}",Contig,2574,2552,2574,2552,5881548,36,70.52,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_022450625.1,1,6.30E-50,nifH-local_aln_i2.1_12182023,1,1.30E-100,nifD-local_aln_i2.1_12182023,1,1.40E-236,nifK-local_aln_i2.1_12182023,H=MCH2543907.1;D=MCH2543401.1;K=MCH2543402.1,1,1,"{'infraspecific_names': {'isolate': 'ALOHA_A2.5_9'}, 'organism_name': 'Candidatus Atelocyanobacterium sp. ALOHA_A2.5_9', 'tax_id': 2916563}",Scaffold,54,62232,47,86550,1489669,31,74.79,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_022448615.1,1,2.90E-158,nifH-local_aln_i2.1_12182023,1,8.80E-251,nifD-local_aln_i2.1_12182023,1,1.20E-238,nifK-local_aln_i2.1_12182023,H=MCH2048854.1;D=MCH2048855.1;K=MCH2048856.1,1,1,"{'infraspecific_names': {'isolate': 'ALOHA_ZT_67'}, 'organism_name': 'Trichodesmium sp. ALOHA_ZT_67', 'tax_id': 2919304}",Scaffold,286,44388,256,52510,6926000,34,99.49,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_022360135.1,1,3.70E-156,nifH-local_aln_i2.1_12182023,1,7.90E-255,nifD-local_aln_i2.1_12182023,1,4.00E-238,nifK-local_aln_i2.1_12182023,H=MCG8368841.1;D=MCG8368842.1;K=MCG8368843.1,1,1,"{'infraspecific_names': {'isolate': 'MAG.87'}, 'organism_name': 'Pseudanabaenales cyanobacterium', 'tax_id': 2892939}",Contig,1838,5331,1838,5331,7743415,49.5,777,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_022241785.1,1,9.00E-162,nifH-local_aln_i2.1_12182023,1,2.40E-237,nifD-local_aln_i2.1_12182023,1,3.00E-243,nifK-local_aln_i2.1_12182023,H=MCG6134306.1;D=MCG6134307.1;K=MCG6136709.1,1,1,"{'infraspecific_names': {'strain': 'LLY'}, 'organism_name': 'Cyanocohniella sp. LLY', 'tax_id': 2917192}",Contig,244,50369,244,50369,6781030,41,100,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_022206215.1,1,3.30E-98,nifH-local_aln_i2.1_12182023,1,1.10E-252,nifD-local_aln_i2.1_12182023,1,5.50E-238,nifK-local_aln_i2.1_12182023,H=WAS06509.1;D=WAS06507.1;K=WAS06506.1,1,1,"{'infraspecific_names': {'strain': 'VI4D9'}, 'organism_name': 'Gloeomargaritales cyanobacterium VI4D9', 'tax_id': 2898145}",Complete Genome,1,3162419,1,3162419,3162419,52,100,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_022184905.1,1,3.00E-154,nifH-local_aln_i2.1_12182023,1,5.60E-258,nifD-local_aln_i2.1_12182023,1,7.10E-242,nifK-local_aln_i2.1_12182023,H=MCG5061629.1;D=MCG5061630.1;K=MCG5061631.1,1,1,"{'infraspecific_names': {'isolate': 'WC205'}, 'organism_name': 'Limnoraphis sp. WC205', 'tax_id': 2824556}",Chromosome,2,7290090,2,7290090,7364915,42,86,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_021300315.1,1,2.00E-51,nifH-local_aln_i2.1_12182023,1,2.50E-98,nifD-local_aln_i2.1_12182023,1,1.20E-247,nifK-local_aln_i2.1_12182023,H=MCE2717247.1;D=MCE2719716.1;K=MCE2719715.1,1,1,"{'infraspecific_names': {'isolate': '49628_E55'}, 'organism_name': 'Anabaena sp. 49628_E55', 'tax_id': 2904988}",Scaffold,120,75355,112,79416,4873444,37.5,106,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_021297915.1,1,2.70E-51,nifH-local_aln_i2.1_12182023,1,3.00E-236,nifD-local_aln_i2.1_12182023,1,6.80E-247,nifK-local_aln_i2.1_12182023,H=MCE2905321.1;D=MCE2907069.1;K=MCE2905413.1,1,1,"{'infraspecific_names': {'isolate': 'CoA2_C59'}, 'organism_name': 'Anabaena sp. CoA2_C59', 'tax_id': 2904991}",Contig,162,41432,162,41432,4225696,37,22,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_020832215.1,1,2.10E-147,nifH-local_aln_i2.1_12182023,1,3.50E-216,nifD-local_aln_i2.1_12182023,1,4.50E-181,nifK-local_aln_i2.1_12182023,H=MCC5899453.1;D=MCC5899456.1;K=MCC5899457.1,1,1,"{'infraspecific_names': {'isolate': 'BM_Day4_Bin.17'}, 'organism_name': 'Phormidium sp. BM_Day4_Bin.17', 'tax_id': 2813767}",Contig,127,52996,127,52996,4707677,52,300.876,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCF_020829585.1,1,4.20E-162,nifH-local_aln_i2.1_12182023,1,6.80E-239,nifD-local_aln_i2.1_12182023,1,1.90E-243,nifK-local_aln_i2.1_12182023,H=WP_190730906.1;D=WP_229562624.1;K=WP_229562933.1,1,1,"{'infraspecific_names': {'strain': 'XA013'}, 'organism_name': 'Nostoc sp. XA013', 'tax_id': 2780408}",Scaffold,214,126910,211,126910,8483635,41.5,100,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCF_020829485.1,1,6.40E-162,nifH-local_aln_i2.1_12182023,1,2.10E-238,nifD-local_aln_i2.1_12182023,1,1.00E-243,nifK-local_aln_i2.1_12182023,H=WP_229470889.1;D=WP_229470890.1;K=WP_229468300.1,1,1,"{'infraspecific_names': {'strain': 'CHAB 5834'}, 'organism_name': 'Nostoc sp. CHAB 5834', 'tax_id': 2780403}",Scaffold,573,49489,563,51995,9307052,43,100,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_020386575.1,1,2.10E-147,nifH-local_aln_i2.1_12182023,1,3.50E-216,nifD-local_aln_i2.1_12182023,1,4.50E-181,nifK-local_aln_i2.1_12182023,H=UCJ11094.1;D=UCJ14425.1;K=UCJ14424.1,1,1,"{'infraspecific_names': {'isolate': 'PBR-2020'}, 'organism_name': 'Phormidium sp. PBR-2020', 'tax_id': 2839084}",Complete Genome,1,5000054,1,5000054,5000054,51.5,600,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
